timestep,Auvergne_Rhone_Alpes,Nouvelle_Aquitaine,Occitanie,Provence_Alpes_Cote_dAzur
8821,56.19028,58.358589,56.774056,33.358589
8822,87.2,95.0,119.3617,120.0
8823,87.2,95.0,89.3,120.0
8824,87.2,95.0,101.1875,120.0
8825,87.2,95.0,89.3,120.0
8826,113.825,120.0,115.4875,95.0
8827,25.98472,26.053176,26.00315,1.0531761
8828,87.2,95.0,89.3,120.0
8829,87.2,95.0,89.3,120.0
8830,98.08472,120.0,120.0,120.0
8831,87.2,95.0,119.3617,120.0
8832,120.0,95.0,89.3,120.0
8833,87.2,95.0,119.3617,120.0
8834,113.825,120.0,115.4875,95.0
8835,113.825,120.0,115.4875,95.0
8836,113.825,120.0,115.4875,95.0
8837,20.0,23.128342,20.842246,48.128342
8838,118.25459,120.0,120.0,99.737533
8839,118.25459,120.0,120.0,99.737533
8840,118.25459,120.0,120.0,99.737533
8841,120.0,120.0,120.0,101.60428
8842,120.0,120.0,120.0,101.60428
8843,120.0,120.0,120.0,101.60428
8844,120.0,120.0,102.98103,101.60428
8845,120.0,120.0,120.0,101.60428
8846,118.25459,120.0,120.0,99.737533
8847,113.825,120.0,115.4875,95.0
8848,87.2,95.0,89.3,120.0
8849,120.0,109.3365,89.3,120.0
8850,120.0,120.0,89.3,120.0
8851,120.0,120.0,107.79391,120.0
8852,120.0,120.0,120.0,120.0
8853,120.0,120.0,120.0,120.0
8854,87.2,120.0,119.3617,120.0
8855,120.0,120.0,120.0,120.0
8856,87.2,120.0,119.3617,120.0
8857,87.2,120.0,119.3617,120.0
8858,87.8,120.0,120.0,120.0
8859,87.2,120.0,89.3,120.0
8860,87.2,120.0,119.3617,120.0
8861,87.2,120.0,89.3,120.0
8862,87.2,120.0,119.3617,120.0
8863,87.2,120.0,89.3,120.0
8864,87.2,120.0,89.3,120.0
8865,67.043373,73.44211,68.76611,98.44211
8866,20.0,23.128342,20.842246,48.128342
8867,87.2,95.0,89.3,120.0
8868,87.2,95.0,89.3,120.0
8869,87.2,95.0,89.3,120.0
8870,87.2,120.0,119.3617,120.0
8871,87.2,120.0,89.3,120.0
8872,87.2,120.0,89.3,120.0
8873,87.2,95.0,89.3,120.0
8874,113.825,120.0,115.4875,95.0
8875,87.2,95.0,89.3,120.0
8876,68.093373,74.565104,69.835762,99.565104
8877,87.2,95.0,89.3,120.0
8878,120.0,95.0,120.0,120.0
8879,87.2,95.0,119.3617,120.0
8880,87.2,95.0,89.3,120.0
8881,87.2,95.0,119.3617,120.0
8882,118.25459,120.0,120.0,99.737533
8883,118.25459,120.0,120.0,99.737533
8884,113.825,120.0,115.4875,95.0
8885,113.825,120.0,115.4875,95.0
8886,118.25459,120.0,120.0,99.737533
8887,118.25459,120.0,120.0,99.737533
8888,118.25459,120.0,120.0,99.737533
8889,118.25459,120.0,120.0,99.737533
8890,120.0,120.0,120.0,101.60428
8891,120.0,120.0,120.0,101.60428
8892,120.0,120.0,120.0,101.60428
8893,118.25459,120.0,120.0,99.737533
8894,120.0,120.0,120.0,101.60428
8895,118.25459,120.0,120.0,99.737533
8896,87.2,95.0,89.3,120.0
8897,87.2,95.0,89.3,120.0
8898,120.0,120.0,89.3,120.0
8899,87.2,120.0,89.3,120.0
8900,87.2,120.0,89.3,120.0
8901,87.2,120.0,89.3,120.0
8902,87.2,120.0,89.3,120.0
8903,87.2,120.0,89.3,120.0
8904,87.2,120.0,119.3617,120.0
8905,87.2,120.0,119.3617,120.0
8906,87.2,120.0,119.3617,120.0
8907,87.2,120.0,119.3617,120.0
8908,87.2,120.0,104.25258,120.0
8909,87.2,120.0,89.3,120.0
8910,87.2,120.0,89.3,120.0
8911,87.2,120.0,89.3,120.0
8912,87.2,120.0,89.3,120.0
8913,87.2,120.0,89.3,120.0
8914,87.2,120.0,119.3617,120.0
8915,87.2,95.0,89.3,120.0
8916,87.2,120.0,89.3,120.0
8917,87.2,120.0,89.3,120.0
8918,87.2,120.0,119.3617,120.0
8919,87.2,120.0,119.3617,120.0
8920,87.2,120.0,89.3,120.0
8921,87.2,95.0,89.3,120.0
8922,87.2,95.0,89.3,120.0
8923,113.825,120.0,115.4875,95.0
8924,87.2,95.0,89.3,120.0
8925,87.2,95.0,89.3,120.0
8926,106.99596,120.0,120.0,120.0
8927,87.2,95.0,119.3617,120.0
8928,81.156652,85.060591,82.207713,60.060591
8929,87.2,95.0,119.3617,120.0
8930,118.25459,120.0,120.0,99.737533
8931,118.25459,120.0,120.0,99.737533
8932,113.825,120.0,115.4875,95.0
8933,113.825,120.0,115.4875,95.0
8934,118.25459,120.0,120.0,99.737533
8935,118.25459,120.0,120.0,99.737533
8936,118.25459,120.0,120.0,99.737533
8937,118.25459,120.0,120.0,99.737533
8938,120.0,120.0,120.0,101.60428
8939,118.25459,120.0,120.0,99.737533
8940,120.0,120.0,120.0,101.60428
8941,118.25459,120.0,120.0,99.737533
8942,118.25459,120.0,120.0,99.737533
8943,118.25459,120.0,120.0,99.737533
8944,87.2,95.0,89.3,120.0
8945,87.2,95.0,89.3,120.0
8946,87.2,120.0,89.3,120.0
8947,87.2,120.0,89.3,120.0
8948,87.2,120.0,89.3,120.0
8949,87.2,120.0,89.3,120.0
8950,87.2,120.0,89.3,120.0
8951,87.2,120.0,89.3,120.0
8952,87.2,120.0,89.3,120.0
8953,87.2,120.0,89.3,120.0
8954,87.2,120.0,89.3,120.0
8955,87.2,120.0,89.3,120.0
8956,87.2,120.0,119.3617,120.0
8957,87.2,120.0,89.3,120.0
8958,87.2,120.0,89.3,120.0
8959,87.2,120.0,89.3,120.0
8960,87.2,120.0,119.3617,120.0
8961,87.2,95.0,89.3,120.0
8962,87.2,120.0,89.3,120.0
8963,6.3,5.0,5.95,20.0
8964,48.375,26.867816,48.8125,25.0
8965,87.2,95.0,89.3,120.0
8966,87.2,120.0,119.3617,120.0
8967,87.2,120.0,119.3617,120.0
8968,87.2,120.0,89.3,120.0
8969,87.2,95.0,89.3,120.0
8970,113.825,120.0,115.4875,95.0
8971,113.825,120.0,115.4875,95.0
8972,87.2,95.0,89.3,120.0
8973,87.2,95.0,89.3,120.0
8974,120.0,120.0,120.0,120.0
8975,87.2,120.0,104.9671,120.0
8976,120.0,95.0,89.3,120.0
8977,87.2,95.0,119.3617,120.0
8978,118.25459,120.0,120.0,99.737533
8979,113.825,120.0,115.4875,95.0
8980,113.825,120.0,115.4875,95.0
8981,53.909186,59.394852,55.386096,84.394852
8982,113.825,120.0,115.4875,95.0
8983,118.25459,120.0,120.0,99.737533
8984,118.25459,120.0,120.0,99.737533
8985,118.25459,120.0,120.0,99.737533
8986,120.0,120.0,120.0,101.60428
8987,118.25459,120.0,120.0,99.737533
8988,120.0,120.0,120.0,101.60428
8989,120.0,120.0,120.0,101.60428
8990,120.0,120.0,120.0,101.60428
8991,113.825,120.0,115.4875,95.0
8992,87.2,95.0,89.3,120.0
8993,87.2,95.0,89.3,120.0
8994,87.2,120.0,89.3,120.0
8995,87.2,120.0,89.3,120.0
8996,87.2,120.0,89.3,120.0
8997,87.8,120.0,120.0,120.0
8998,87.2,120.0,89.3,120.0
8999,87.2,120.0,89.3,120.0
9000,87.2,120.0,119.3617,120.0
9001,87.2,120.0,119.3617,120.0
9002,87.2,120.0,89.3,120.0
9003,87.2,120.0,119.3617,120.0
9004,87.2,120.0,95.102394,120.0
9005,87.2,120.0,89.3,120.0
9006,87.2,120.0,89.3,120.0
9007,87.2,120.0,89.3,120.0
9008,83.666142,120.0,85.7,116.22047
9009,6.3,20.0,5.95,20.0
9010,87.2,120.0,89.3,120.0
9011,50.6,55.855615,52.014973,80.855615
9012,87.2,95.0,89.3,120.0
9013,87.2,120.0,89.3,120.0
9014,87.2,120.0,119.3617,120.0
9015,87.2,120.0,89.3,120.0
9016,87.2,95.0,107.7078,120.0
9017,87.2,95.0,89.3,120.0
9018,113.825,120.0,115.4875,95.0
9019,81.275835,85.188059,82.329126,60.188059
9020,87.2,95.0,89.3,120.0
9021,87.2,120.0,89.3,120.0
9022,87.2,120.0,89.3,120.0
9023,87.2,95.0,89.3,120.0
9024,120.0,95.0,89.3,120.0
9025,87.2,95.0,89.3,120.0
9026,113.825,120.0,115.4875,95.0
9027,113.825,120.0,115.4875,95.0
9028,113.825,120.0,115.4875,95.0
9029,37.463057,41.805408,38.632151,66.805408
9030,118.25459,120.0,120.0,99.737533
9031,113.825,120.0,115.4875,95.0
9032,118.25459,120.0,120.0,99.737533
9033,118.25459,120.0,120.0,99.737533
9034,118.25459,120.0,120.0,99.737533
9035,118.25459,120.0,120.0,99.737533
9036,120.0,120.0,102.98103,101.60428
9037,118.25459,120.0,120.0,99.737533
9038,118.25459,120.0,120.0,99.737533
9039,31.580905,32.038401,31.704077,7.0384006
9040,87.2,95.0,89.3,120.0
9041,87.2,120.0,89.3,120.0
9042,87.2,120.0,89.3,120.0
9043,110.32085,120.0,89.3,120.0
9044,87.2,120.0,119.3617,120.0
9045,87.2,120.0,89.3,120.0
9046,87.2,120.0,89.3,120.0
9047,87.2,120.0,89.3,120.0
9048,87.2,120.0,89.3,120.0
9049,87.2,120.0,119.3617,120.0
9050,87.2,120.0,119.3617,120.0
9051,87.2,120.0,89.3,120.0
9052,87.2,120.0,89.3,120.0
9053,87.2,120.0,89.3,120.0
9054,87.2,120.0,89.3,120.0
9055,87.2,120.0,89.3,120.0
9056,87.2,120.0,89.3,120.0
9057,87.2,95.0,89.3,120.0
9058,87.2,120.0,89.3,120.0
9059,12.016864,14.590229,12.709693,39.590229
9060,87.2,95.0,89.3,120.0
9061,87.2,120.0,89.3,120.0
9062,87.2,120.0,119.3617,120.0
9063,87.2,120.0,119.3617,120.0
9064,87.2,95.0,114.68623,120.0
9065,87.2,120.0,89.3,120.0
9066,87.2,95.0,89.3,120.0
9067,87.2,95.0,89.3,120.0
9068,113.825,120.0,115.4875,95.0
9069,87.2,120.0,89.3,120.0
9070,87.8,120.0,120.0,120.0
9071,87.2,95.0,119.3617,120.0
9072,120.0,95.0,89.3,120.0
9073,87.2,95.0,89.3,120.0
9074,57.700459,59.973753,58.3125,34.973753
9075,113.825,120.0,115.4875,95.0
9076,113.825,120.0,115.4875,95.0
9077,87.2,95.0,89.3,120.0
9078,113.825,120.0,115.4875,95.0
9079,118.25459,120.0,120.0,99.737533
9080,118.25459,120.0,120.0,99.737533
9081,118.25459,120.0,120.0,99.737533
9082,113.825,120.0,115.4875,95.0
9083,113.825,120.0,115.4875,95.0
9084,113.825,120.0,115.4875,95.0
9085,118.25459,120.0,120.0,99.737533
9086,120.0,120.0,102.98103,101.60428
9087,113.825,120.0,115.4875,95.0
9088,113.825,120.0,115.4875,95.0
9089,113.825,120.0,115.4875,95.0
9090,87.2,95.0,104.50239,120.0
9091,87.2,95.0,89.3,120.0
9092,115.3105,95.0,89.3,120.0
9093,120.0,95.0,120.0,120.0
9094,87.2,95.0,89.3,120.0
9095,87.2,95.0,119.3617,120.0
9096,87.8,120.0,120.0,120.0
9097,87.2,120.0,119.3617,120.0
9098,87.8,120.0,120.0,120.0
9099,87.2,120.0,119.3617,120.0
9100,87.2,95.0,89.3,120.0
9101,87.2,120.0,89.3,120.0
9102,102.15591,107.51969,103.6,82.519685
9103,87.2,95.0,89.3,120.0
9104,24.081365,27.493438,25.0,52.493438
9105,24.081365,27.493438,25.0,52.493438
9106,11.83727,14.39815,12.526738,39.39815
9107,47.2,48.743316,47.615508,23.743316
9108,87.2,95.0,119.3617,120.0
9109,87.2,95.0,119.3617,120.0
9110,87.2,120.0,119.3617,120.0
9111,87.2,120.0,119.3617,120.0
9112,87.2,98.122026,119.3617,120.0
9113,87.2,95.0,89.3,120.0
9114,87.2,95.0,89.3,120.0
9115,102.71909,108.12203,104.17373,83.122026
9116,87.2,95.0,101.35767,120.0
9117,87.2,95.0,89.3,120.0
9118,120.0,120.0,120.0,120.0
9119,87.8,120.0,120.0,120.0
9120,120.0,95.0,89.3,120.0
9121,105.19434,95.0,120.0,120.0
9122,12.994339,12.159721,12.769634,12.840279
9123,97.649296,102.69978,99.009043,77.699782
9124,87.2,95.0,89.3,120.0
9125,120.0,95.0,89.3,120.0
9126,113.825,120.0,115.4875,95.0
9127,109.1954,120.0,115.4875,95.0
9128,113.825,120.0,115.4875,95.0
9129,109.1954,120.0,115.4875,95.0
9130,109.1954,120.0,115.4875,95.0
9131,109.1954,120.0,115.4875,95.0
9132,109.1954,120.0,115.4875,95.0
9133,109.1954,120.0,115.4875,95.0
9134,118.25459,120.0,120.0,99.737533
9135,113.825,120.0,115.4875,95.0
9136,113.825,120.0,115.4875,95.0
9137,113.825,120.0,115.4875,95.0
9138,113.825,120.0,115.4875,95.0
9139,120.0,95.0,89.3,120.0
9140,120.0,95.0,92.001596,120.0
9141,120.0,95.0,120.0,120.0
9142,107.9704,95.0,89.3,120.0
9143,120.0,95.0,120.0,120.0
9144,87.8,95.0,120.0,120.0
9145,87.8,95.0,120.0,120.0
9146,87.8,95.0,120.0,120.0
9147,87.2,120.0,119.3617,120.0
9148,87.2,120.0,119.3617,120.0
9149,87.2,95.0,89.3,120.0
9150,87.2,95.0,89.3,120.0
9151,56.075,61.71123,57.592447,86.71123
9152,87.2,95.0,89.3,120.0
9153,113.825,120.0,115.4875,95.0
9154,7.725,10.0,30.0,35.0
9155,99.8,105.0,101.2,80.0
9156,87.2,95.0,119.3617,120.0
9157,87.2,95.0,89.3,120.0
9158,13.825,16.524064,29.00053,41.524064
9159,26.175,29.73262,27.132821,54.73262
9160,24.081365,27.493438,25.0,52.493438
9161,87.2,95.0,90.071988,120.0
9162,87.2,95.0,89.3,120.0
9163,87.2,95.0,89.3,120.0
9164,19.781365,19.418572,19.68369,5.581428
9165,87.2,95.0,89.3,120.0
9166,120.0,95.0,120.0,120.0
9167,87.2,95.0,119.3617,120.0
9168,87.2,95.0,89.3,120.0
9169,87.8,95.0,120.0,120.0
9170,113.825,120.0,115.4875,95.0
9171,113.825,120.0,115.4875,95.0
9172,113.825,120.0,115.4875,95.0
9173,113.825,120.0,115.4875,95.0
9174,118.25459,120.0,120.0,99.737533
9175,118.25459,120.0,120.0,99.737533
9176,118.25459,120.0,120.0,99.737533
9177,120.0,120.0,120.0,101.60428
9178,118.25459,120.0,120.0,99.737533
9179,120.0,120.0,120.0,101.60428
9180,120.0,120.0,120.0,101.60428
9181,118.25459,120.0,120.0,99.737533
9182,118.25459,120.0,120.0,99.737533
9183,118.25459,120.0,120.0,99.737533
9184,87.2,95.0,89.3,120.0
9185,120.0,95.0,89.3,120.0
9186,120.0,120.0,120.0,120.0
9187,120.0,120.0,89.3,120.0
9188,120.0,120.0,120.0,120.0
9189,120.0,120.0,110.41489,120.0
9190,101.18215,120.0,120.0,120.0
9191,87.8,120.0,120.0,120.0
9192,120.0,120.0,120.0,120.0
9193,87.8,120.0,120.0,120.0
9194,120.0,120.0,120.0,120.0
9195,87.2,120.0,119.3617,120.0
9196,87.8,120.0,120.0,120.0
9197,87.2,120.0,119.3617,120.0
9198,87.2,120.0,89.3,120.0
9199,87.2,120.0,89.3,120.0
9200,87.2,120.0,119.3617,120.0
9201,87.2,120.0,89.3,120.0
9202,114.4,102.75862,116.07326,95.614973
9203,87.2,120.0,89.3,120.0
9204,79.4,120.0,111.06383,111.65775
9205,87.2,120.0,89.3,120.0
9206,87.2,120.0,119.3617,120.0
9207,87.2,120.0,96.903158,120.0
9208,87.2,120.0,119.3617,120.0
9209,87.2,120.0,89.3,120.0
9210,87.2,120.0,89.3,120.0
9211,10.4,9.3850267,10.126738,15.614973
9212,87.2,95.0,89.3,120.0
9213,87.2,120.0,119.3617,120.0
9214,87.2,120.0,89.3,120.0
9215,87.2,120.0,89.3,120.0
9216,81.327559,55.260268,51.447906,80.260268
9217,87.2,95.0,89.3,120.0
9218,118.25459,120.0,120.0,99.737533
9219,118.25459,120.0,120.0,99.737533
9220,118.25459,120.0,120.0,99.737533
9221,118.25459,120.0,120.0,99.737533
9222,118.25459,120.0,120.0,99.737533
9223,118.25459,120.0,120.0,99.737533
9224,118.25459,120.0,120.0,99.737533
9225,120.0,120.0,120.0,101.60428
9226,120.0,120.0,120.0,101.60428
9227,120.0,120.0,120.0,101.60428
9228,120.0,120.0,120.0,101.60428
9229,120.0,120.0,120.0,101.60428
9230,120.0,120.0,120.0,101.60428
9231,118.25459,120.0,120.0,99.737533
9232,87.2,95.0,89.3,120.0
9233,87.2,95.0,89.3,120.0
9234,120.0,109.40861,89.3,120.0
9235,87.2,120.0,89.3,120.0
9236,87.2,120.0,89.3,120.0
9237,87.2,120.0,89.3,120.0
9238,87.2,120.0,101.8908,120.0
9239,87.2,120.0,119.3617,120.0
9240,87.2,120.0,89.3,120.0
9241,87.2,120.0,119.3617,120.0
9242,87.2,120.0,119.3617,120.0
9243,87.2,120.0,89.3,120.0
9244,87.2,120.0,89.3,120.0
9245,87.2,120.0,89.3,120.0
9246,87.2,120.0,89.3,120.0
9247,87.2,120.0,89.3,120.0
9248,87.2,120.0,89.3,120.0
9249,83.666142,120.0,85.7,116.22047
9250,83.666142,120.0,85.7,116.22047
9251,79.4,120.0,85.7,111.65775
9252,79.4,120.0,85.7,111.65775
9253,87.2,120.0,89.3,120.0
9254,87.2,120.0,119.3617,120.0
9255,87.2,120.0,119.3617,120.0
9256,87.2,120.0,89.3,120.0
9257,87.2,120.0,89.3,120.0
9258,87.2,120.0,89.3,120.0
9259,87.2,120.0,89.3,120.0
9260,87.2,120.0,89.3,120.0
9261,87.2,120.0,89.3,120.0
9262,87.2,120.0,119.3617,120.0
9263,87.2,120.0,89.3,120.0
9264,120.0,95.0,89.3,120.0
9265,113.825,120.0,115.4875,95.0
9266,118.25459,120.0,120.0,99.737533
9267,118.25459,120.0,120.0,99.737533
9268,118.25459,120.0,120.0,99.737533
9269,118.25459,120.0,120.0,99.737533
9270,118.25459,120.0,120.0,99.737533
9271,118.25459,120.0,120.0,99.737533
9272,118.25459,120.0,120.0,99.737533
9273,118.25459,120.0,120.0,99.737533
9274,118.25459,120.0,120.0,99.737533
9275,118.25459,120.0,120.0,99.737533
9276,120.0,120.0,120.0,101.60428
9277,118.25459,120.0,120.0,99.737533
9278,120.0,120.0,120.0,101.60428
9279,118.25459,120.0,120.0,99.737533
9280,59.142979,61.516555,59.782019,36.516555
9281,87.2,120.0,89.3,120.0
9282,87.2,120.0,89.3,120.0
9283,87.2,120.0,89.3,120.0
9284,87.2,120.0,119.3617,120.0
9285,87.2,120.0,89.3,120.0
9286,87.2,120.0,119.3617,120.0
9287,87.2,120.0,89.3,120.0
9288,87.2,120.0,119.3617,120.0
9289,87.2,120.0,119.3617,120.0
9290,87.2,120.0,119.3617,120.0
9291,87.2,120.0,89.3,120.0
9292,87.2,120.0,89.3,120.0
9293,87.2,120.0,89.3,120.0
9294,87.2,120.0,89.3,120.0
9295,87.2,120.0,89.3,120.0
9296,87.2,120.0,89.3,120.0
9297,87.2,120.0,89.3,120.0
9298,87.2,120.0,119.3617,120.0
9299,87.2,120.0,89.3,120.0
9300,87.2,120.0,119.3617,120.0
9301,87.2,120.0,89.3,120.0
9302,87.2,120.0,119.3617,120.0
9303,87.2,120.0,116.94776,120.0
9304,87.2,120.0,89.3,120.0
9305,87.2,120.0,89.3,120.0
9306,87.2,120.0,89.3,120.0
9307,87.2,95.0,89.3,120.0
9308,87.2,95.0,89.3,120.0
9309,87.2,120.0,89.3,120.0
9310,87.2,120.0,89.3,120.0
9311,87.2,120.0,89.3,120.0
9312,120.0,95.0,89.3,120.0
9313,87.2,95.0,89.3,120.0
9314,113.825,120.0,115.4875,95.0
9315,118.25459,120.0,120.0,99.737533
9316,73.16273,79.986877,75.0,104.98688
9317,113.825,120.0,115.4875,95.0
9318,113.825,120.0,115.4875,95.0
9319,118.25459,120.0,120.0,99.737533
9320,118.25459,120.0,120.0,99.737533
9321,118.25459,120.0,120.0,99.737533
9322,120.0,120.0,120.0,101.60428
9323,118.25459,120.0,120.0,99.737533
9324,118.25459,120.0,120.0,99.737533
9325,118.25459,120.0,120.0,99.737533
9326,118.25459,120.0,120.0,99.737533
9327,118.25459,120.0,120.0,99.737533
9328,118.25459,120.0,120.0,99.737533
9329,113.825,120.0,115.4875,95.0
9330,97.816798,102.87893,99.179679,77.878928
9331,87.2,95.0,89.3,120.0
9332,120.0,95.0,120.0,120.0
9333,87.2,95.0,89.3,120.0
9334,87.2,95.0,119.3617,120.0
9335,87.2,95.0,119.3617,120.0
9336,87.2,95.0,89.3,120.0
9337,87.2,120.0,119.3617,120.0
9338,87.2,120.0,89.3,120.0
9339,87.2,120.0,119.3617,120.0
9340,87.2,95.0,89.3,120.0
9341,87.2,95.0,89.3,120.0
9342,87.2,95.0,89.3,120.0
9343,87.2,95.0,89.3,120.0
9344,6.3,5.0,5.95,20.0
9345,20.0,23.128342,20.842246,48.128342
9346,20.0,23.128342,20.842246,48.128342
9347,32.244094,36.22363,33.315508,61.22363
9348,60.044094,62.480315,60.7,37.480315
9349,87.2,95.0,119.3617,120.0
9350,87.2,120.0,89.3,120.0
9351,87.2,95.0,89.3,120.0
9352,87.2,95.0,89.3,120.0
9353,87.2,95.0,89.3,120.0
9354,113.825,120.0,115.4875,95.0
9355,87.2,95.0,89.3,120.0
9356,87.2,95.0,89.3,120.0
9357,87.2,120.0,89.3,120.0
9358,120.0,95.0,101.6546,120.0
9359,87.2,95.0,119.3617,120.0
9360,120.0,95.0,89.3,120.0
9361,87.2,95.0,89.3,120.0
9362,113.825,120.0,115.4875,95.0
9363,92.477559,97.168512,93.740508,72.168512
9364,120.0,93.425197,87.8,118.4252
9365,113.825,120.0,115.4875,95.0
9366,113.825,120.0,115.4875,95.0
9367,113.825,120.0,115.4875,95.0
9368,113.825,120.0,115.4875,95.0
9369,118.25459,120.0,120.0,99.737533
9370,118.25459,120.0,120.0,99.737533
9371,118.25459,120.0,120.0,99.737533
9372,120.0,120.0,120.0,101.60428
9373,118.25459,120.0,120.0,99.737533
9374,118.25459,120.0,120.0,99.737533
9375,118.25459,120.0,120.0,99.737533
9376,113.825,120.0,115.4875,95.0
9377,87.2,95.0,89.3,120.0
9378,120.0,95.0,89.3,120.0
9379,87.2,95.0,89.3,120.0
9380,87.2,95.0,89.3,120.0
9381,87.2,120.0,119.3617,120.0
9382,108.55386,95.0,89.3,120.0
9383,87.2,95.0,119.3617,120.0
9384,87.2,120.0,119.3617,120.0
9385,87.2,120.0,119.3617,120.0
9386,120.0,95.0,120.0,120.0
9387,87.2,120.0,119.3617,120.0
9388,87.2,120.0,119.3617,120.0
9389,87.2,120.0,119.3617,120.0
9390,87.2,120.0,89.3,120.0
9391,87.2,103.88492,89.3,120.0
9392,87.2,95.0,89.3,120.0
9393,74.537008,81.456693,76.4,106.45669
9394,87.2,95.0,89.3,120.0
9395,87.2,95.0,89.3,120.0
9396,87.2,95.0,89.3,120.0
9397,87.2,120.0,89.3,120.0
9398,87.2,120.0,119.3617,120.0
9399,87.2,120.0,119.3617,120.0
9400,87.2,120.0,119.3617,120.0
9401,87.2,95.0,119.3617,120.0
9402,87.2,95.0,89.3,120.0
9403,87.2,95.0,89.3,120.0
9404,87.2,95.0,89.3,120.0
9405,87.2,120.0,119.3617,120.0
9406,87.2,120.0,89.3,120.0
9407,87.2,95.0,119.3617,120.0
9408,87.2,95.0,89.3,120.0
9409,87.2,95.0,89.3,120.0
9410,113.825,120.0,115.4875,95.0
9411,113.825,120.0,115.4875,95.0
9412,71.111494,77.793042,72.910372,102.79304
9413,113.825,120.0,115.4875,95.0
9414,113.825,120.0,115.4875,95.0
9415,118.25459,120.0,120.0,99.737533
9416,118.25459,120.0,120.0,99.737533
9417,118.25459,120.0,120.0,99.737533
9418,118.25459,120.0,120.0,99.737533
9419,113.825,120.0,115.4875,95.0
9420,118.25459,120.0,120.0,99.737533
9421,118.25459,120.0,120.0,99.737533
9422,118.25459,120.0,120.0,99.737533
9423,118.25459,120.0,120.0,99.737533
9424,118.25459,120.0,120.0,99.737533
9425,113.825,120.0,115.4875,95.0
9426,113.825,120.0,115.4875,95.0
9427,87.2,95.0,89.3,120.0
9428,120.0,95.0,89.3,120.0
9429,87.2,95.0,89.3,120.0
9430,87.2,95.0,89.3,120.0
9431,120.0,95.0,120.0,120.0
9432,87.2,95.0,89.3,120.0
9433,87.8,120.0,120.0,120.0
9434,87.8,120.0,120.0,120.0
9435,87.2,120.0,119.3617,120.0
9436,87.2,120.0,119.3617,120.0
9437,87.2,95.0,89.3,120.0
9438,87.2,95.0,107.1516,120.0
9439,87.2,95.0,89.3,120.0
9440,32.244094,36.22363,33.315508,61.22363
9441,20.0,23.128342,20.842246,48.128342
9442,20.0,23.128342,20.842246,48.128342
9443,20.0,23.128342,20.842246,48.128342
9444,87.2,95.0,119.3617,120.0
9445,87.2,95.0,119.3617,120.0
9446,87.2,120.0,119.3617,120.0
9447,87.2,120.0,119.3617,120.0
9448,87.2,120.0,119.3617,120.0
9449,87.2,95.0,119.3617,120.0
9450,87.2,95.0,89.3,120.0
9451,87.2,95.0,89.3,120.0
9452,87.2,95.0,89.3,120.0
9453,87.2,120.0,119.3617,120.0
9454,120.0,95.0,120.0,120.0
9455,120.0,95.0,120.0,120.0
9456,120.0,95.0,89.3,120.0
9457,120.0,95.0,89.3,120.0
9458,113.825,120.0,115.4875,95.0
9459,81.1,85.0,82.15,60.0
9460,113.825,120.0,115.4875,95.0
9461,101.18161,95.0,89.3,120.0
9462,109.1954,120.0,115.4875,95.0
9463,113.825,120.0,115.4875,95.0
9464,109.1954,120.0,120.0,99.737533
9465,109.1954,120.0,115.4875,95.0
9466,113.825,120.0,115.4875,95.0
9467,109.1954,120.0,115.4875,95.0
9468,109.1954,120.0,115.4875,95.0
9469,118.25459,120.0,120.0,99.737533
9470,113.825,120.0,115.4875,95.0
9471,118.25459,120.0,120.0,99.737533
9472,118.25459,120.0,120.0,99.737533
9473,113.825,120.0,115.4875,95.0
9474,113.825,120.0,115.4875,95.0
9475,120.0,95.0,89.3,120.0
9476,87.8,95.0,120.0,120.0
9477,120.0,95.0,89.3,120.0
9478,87.2,95.0,119.3617,120.0
9479,91.084182,95.0,89.3,120.0
9480,87.2,95.0,89.3,120.0
9481,87.8,95.0,120.0,120.0
9482,87.2,120.0,89.3,120.0
9483,87.2,95.0,119.3617,120.0
9484,87.2,95.0,119.3617,120.0
9485,87.2,95.0,89.3,120.0
9486,87.2,95.0,89.3,120.0
9487,87.2,95.0,89.3,120.0
9488,87.2,95.0,89.3,120.0
9489,113.825,120.0,115.4875,95.0
9490,87.2,95.0,119.3617,120.0
9491,113.825,120.0,115.4875,95.0
9492,87.2,95.0,89.3,120.0
9493,87.2,95.0,89.3,120.0
9494,113.825,120.0,115.4875,95.0
9495,87.2,120.0,114.86892,120.0
9496,87.2,120.0,119.3617,120.0
9497,87.2,95.0,89.3,120.0
9498,87.2,95.0,89.3,120.0
9499,87.2,95.0,89.3,120.0
9500,87.2,95.0,89.3,120.0
9501,87.2,120.0,119.3617,120.0
9502,120.0,120.0,89.3,120.0
9503,87.2,95.0,119.3617,120.0
9504,0.13605294,20.0,20.2375,5.0
9505,87.2,95.0,89.3,120.0
9506,113.825,120.0,115.4875,95.0
9507,118.25459,120.0,120.0,99.737533
9508,113.825,120.0,115.4875,95.0
9509,113.825,120.0,115.4875,95.0
9510,118.25459,120.0,120.0,99.737533
9511,118.25459,120.0,120.0,99.737533
9512,118.25459,120.0,120.0,99.737533
9513,120.0,120.0,120.0,101.60428
9514,120.0,120.0,120.0,101.60428
9515,120.0,120.0,120.0,101.60428
9516,120.0,120.0,120.0,101.60428
9517,118.25459,120.0,120.0,99.737533
9518,118.25459,120.0,120.0,99.737533
9519,118.25459,120.0,120.0,99.737533
