,demand,residual_load,solar,wind,nuclear_capacity,hydro_capacity,gas_capacity,coal_capacity,oil_capacity,biomass_capacity,storage_capacity,demand_response_capacity,nuclear_cost,hydro_cost,gas_cost,coal_cost,oil_cost,biomass_cost,storage_charge_cost,storage_discharge_cost,demand_response_cost,slack_cost,storage_efficiency,storage_max_capacity,storage_initial,demand_response_recovery_time,exchange_capacity_Auvergne_Rhone_Alpes,exchange_capacity_Nouvelle_Aquitaine,exchange_capacity_Provence_Alpes_Cote_d_Azur
2022-10-20 09:00:00,3818.0,3205.0,44.0,569.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 09:30:00,3586.0,2927.0,105.0,554.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 10:00:00,3504.0,2803.0,153.0,548.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 10:30:00,4035.0,3245.0,211.0,579.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 11:00:00,3804.0,2988.0,265.0,551.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 11:30:00,3870.0,2938.0,350.0,582.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 12:00:00,3970.0,2942.0,371.0,657.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 12:30:00,3820.0,2744.0,467.0,609.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 13:00:00,3916.0,2879.0,450.0,587.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 13:30:00,3832.0,2855.0,420.0,557.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 14:00:00,3882.0,2879.0,378.0,625.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 14:30:00,3885.0,2868.0,420.0,597.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 15:00:00,3765.0,2728.0,434.0,603.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 15:30:00,3489.0,2455.0,338.0,696.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 16:00:00,3485.0,2449.0,321.0,715.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 16:30:00,3429.0,2475.0,270.0,684.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 17:00:00,3386.0,2447.0,223.0,716.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 17:30:00,3415.0,2526.0,147.0,742.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 18:00:00,3699.0,2821.0,78.0,800.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 18:30:00,3533.0,2727.0,25.0,781.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 19:00:00,4001.0,3229.0,1.0,771.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 19:30:00,3868.0,3034.0,0.0,834.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 20:00:00,3647.0,2791.0,0.0,856.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 20:30:00,3877.0,3008.0,0.0,869.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 21:00:00,3142.0,2290.0,0.0,852.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 21:30:00,3334.0,2530.0,0.0,804.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 22:00:00,2915.0,2044.0,0.0,871.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 22:30:00,3280.0,2420.0,0.0,860.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 23:00:00,3524.0,2685.0,0.0,839.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-20 23:30:00,3405.0,2549.0,0.0,856.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 00:00:00,2963.0,2102.0,0.0,861.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 00:30:00,3659.0,2853.0,0.0,806.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 01:00:00,2859.0,2110.0,0.0,749.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 01:30:00,2801.0,2094.0,0.0,707.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 02:00:00,2866.0,2209.0,0.0,657.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 02:30:00,2891.0,2314.0,0.0,577.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 03:00:00,3126.0,2617.0,0.0,509.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 03:30:00,2837.0,2427.0,0.0,410.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 04:00:00,2544.0,2220.0,0.0,324.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 04:30:00,2647.0,2321.0,0.0,326.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 05:00:00,2742.0,2421.0,0.0,321.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 05:30:00,2729.0,2433.0,0.0,296.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 06:00:00,3038.0,2765.0,0.0,273.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 06:30:00,2996.0,2757.0,0.0,239.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 07:00:00,3400.0,3176.0,0.0,224.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 07:30:00,3241.0,3010.0,0.0,231.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 08:00:00,3537.0,3382.0,0.0,155.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 08:30:00,3593.0,3438.0,3.0,152.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 09:00:00,3535.0,3355.0,57.0,123.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 09:30:00,3533.0,3273.0,166.0,94.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 10:00:00,3369.0,2944.0,359.0,66.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 10:30:00,3536.0,2986.0,496.0,54.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 11:00:00,3988.0,3313.0,623.0,52.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 11:30:00,3778.0,2994.0,733.0,51.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 12:00:00,3701.0,2839.0,817.0,45.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 12:30:00,3971.0,3046.0,874.0,51.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 13:00:00,3893.0,3009.0,818.0,66.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 13:30:00,3834.0,2970.0,781.0,83.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 14:00:00,3692.0,2862.0,734.0,96.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 14:30:00,3797.0,3053.0,647.0,97.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 15:00:00,3424.0,2738.0,592.0,94.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 15:30:00,3469.0,2812.0,585.0,72.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 16:00:00,3555.0,2940.0,544.0,71.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 16:30:00,3787.0,3222.0,497.0,68.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 17:00:00,3479.0,2998.0,420.0,61.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 17:30:00,3346.0,2989.0,310.0,47.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 18:00:00,3518.0,3307.0,168.0,43.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 18:30:00,3510.0,3413.0,54.0,43.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 19:00:00,3915.0,3862.0,3.0,50.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 19:30:00,3588.0,3546.0,1.0,41.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 20:00:00,3536.0,3497.0,1.0,38.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 20:30:00,3513.0,3452.0,1.0,60.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 21:00:00,3362.0,3289.0,1.0,72.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 21:30:00,3213.0,3099.0,0.0,114.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 22:00:00,3175.0,3024.0,0.0,151.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 22:30:00,3514.0,3402.0,0.0,112.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 23:00:00,2876.0,2812.0,0.0,64.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-21 23:30:00,3393.0,3342.0,0.0,51.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 00:00:00,3637.0,3578.0,0.0,59.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 00:30:00,3197.0,3150.0,0.0,47.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 01:00:00,2786.0,2748.0,0.0,38.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 01:30:00,2870.0,2835.0,0.0,35.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 02:00:00,3022.0,2999.0,0.0,23.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 02:30:00,2768.0,2750.0,0.0,18.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 03:00:00,2479.0,2461.0,0.0,18.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 03:30:00,2558.0,2539.0,0.0,19.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 04:00:00,2574.0,2553.0,0.0,21.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 04:30:00,2421.0,2403.0,0.0,18.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 05:00:00,2423.0,2409.0,0.0,14.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 05:30:00,2429.0,2412.0,0.0,17.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 06:00:00,2513.0,2504.0,0.0,9.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 06:30:00,2628.0,2618.0,0.0,10.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 07:00:00,3176.0,3169.0,0.0,7.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 07:30:00,2740.0,2730.0,0.0,10.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 08:00:00,2566.0,2558.0,0.0,8.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 08:30:00,2637.0,2624.0,3.0,10.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 09:00:00,2948.0,2857.0,72.0,19.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 09:30:00,3021.0,2731.0,252.0,38.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 10:00:00,2947.0,2374.0,522.0,51.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 10:30:00,3159.0,2375.0,732.0,52.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 11:00:00,3521.0,2510.0,962.0,49.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 11:30:00,3433.0,2216.0,1158.0,59.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 12:00:00,3743.0,2407.0,1256.0,80.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 12:30:00,3608.0,2044.0,1464.0,100.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 13:00:00,3611.0,1955.0,1551.0,105.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 13:30:00,3374.0,1673.0,1590.0,111.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 14:00:00,3166.0,1440.0,1587.0,139.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 14:30:00,3217.0,1461.0,1616.0,140.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 15:00:00,3152.0,1445.0,1574.0,133.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 15:30:00,3206.0,1628.0,1439.0,139.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 16:00:00,3120.0,1701.0,1268.0,151.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 16:30:00,2683.0,1461.0,1066.0,156.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 17:00:00,2698.0,1677.0,843.0,178.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 17:30:00,3078.0,2306.0,574.0,198.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 18:00:00,3102.0,2588.0,303.0,211.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 18:30:00,3003.0,2685.0,82.0,236.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 19:00:00,3524.0,3262.0,5.0,257.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 19:30:00,3396.0,3096.0,2.0,298.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 20:00:00,3898.0,3590.0,1.0,307.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 20:30:00,3257.0,2935.0,1.0,321.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 21:00:00,3193.0,2854.0,0.0,339.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 21:30:00,3167.0,2801.0,0.0,366.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 22:00:00,2802.0,2423.0,0.0,379.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 22:30:00,3082.0,2686.0,0.0,396.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 23:00:00,3166.0,2764.0,0.0,402.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-22 23:30:00,3251.0,2826.0,0.0,425.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 00:00:00,3182.0,2761.0,0.0,421.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 00:30:00,2869.0,2436.0,0.0,433.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 01:00:00,2718.0,2285.0,0.0,433.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 01:30:00,2928.0,2487.0,0.0,441.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 02:00:00,2502.0,2055.0,0.0,447.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 02:30:00,2771.0,2295.0,0.0,476.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 03:00:00,2618.0,2143.0,0.0,475.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 03:30:00,2835.0,2358.0,0.0,477.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 04:00:00,2401.0,1926.0,0.0,475.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 04:30:00,2319.0,1845.0,0.0,474.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 05:00:00,2377.0,1910.0,0.0,467.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 05:30:00,2389.0,1917.0,0.0,472.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 06:00:00,2538.0,2072.0,0.0,466.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 06:30:00,2364.0,1913.0,0.0,451.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 07:00:00,2545.0,2007.0,0.0,538.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 07:30:00,2489.0,1922.0,0.0,567.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 08:00:00,2533.0,1926.0,0.0,607.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 08:30:00,2587.0,2075.0,1.0,511.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 09:00:00,2562.0,2028.0,34.0,500.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 09:30:00,2842.0,2294.0,102.0,446.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 10:00:00,2869.0,2266.0,177.0,426.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 10:30:00,3025.0,2313.0,277.0,435.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 11:00:00,3048.0,2204.0,389.0,455.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 11:30:00,3375.0,2379.0,535.0,461.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 12:00:00,3285.0,2163.0,696.0,426.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 12:30:00,3294.0,2074.0,801.0,419.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 13:00:00,3140.0,1910.0,817.0,413.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 13:30:00,3368.0,2064.0,858.0,446.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 14:00:00,3187.0,1959.0,773.0,455.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 14:30:00,2982.0,1882.0,665.0,435.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 15:00:00,3102.0,2028.0,605.0,469.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 15:30:00,3038.0,2018.0,572.0,448.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 16:00:00,3103.0,2084.0,527.0,492.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 16:30:00,2957.0,2032.0,423.0,502.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 17:00:00,3034.0,2242.0,297.0,495.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 17:30:00,2711.0,2060.0,234.0,417.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
2022-10-23 18:00:00,3145.0,2592.0,158.0,395.0,0,500,300,100,50,50,200,100,10,5,50,70,100,40,5,10,80,1000,0.85,200,0,4,500,500,500
