timestamp;Occitanie_demand_MW;Occitanie_solar_MW;Occitanie_wind_MW;Auvergne Rhone Alpes_demand_MW;Auvergne Rhone Alpes_solar_MW;Auvergne Rhone Alpes_wind_MW;Nouvelle Aquitaine_demand_MW;Nouvelle Aquitaine_solar_MW;Nouvelle Aquitaine_wind_MW;Provence Alpes Cote d'Azur_demand_MW;Provence Alpes Cote d'Azur_solar_MW;Provence Alpes Cote d'Azur_wind_MW
01/02/2021 10:30;5513;267;1134;9464;75;284;6617;178;876;5580;213;51
01/02/2021 11:00;5507;323;1164;9507;98;284;6612;241;885;5512;258;45
01/02/2021 11:30;5543;368;1146;9585;105;277;6644;311;878;5590;295;46
01/02/2021 12:00;5640;406;1194;9632;128;308;6707;347;894;5681;354;53
01/02/2021 12:30;5712;439;1201;9503;132;305;6666;376;913;5717;389;50
01/02/2021 13:00;5758;494;1197;9638;148;290;6725;388;905;5634;434;50
01/02/2021 13:30;5637;495;1135;9583;154;281;6582;412;933;5665;445;55
01/02/2021 14:00;5548;526;1153;9414;143;282;6618;447;956;5553;403;56
01/02/2021 14:30;5365;490;1166;9219;132;290;6551;418;945;5521;374;47
01/02/2021 15:00;5233;437;1201;9132;109;282;6352;344;919;5411;317;51
01/02/2021 15:30;5239;366;1191;9124;92;283;6339;310;919;5293;262;62
01/02/2021 16:00;5127;301;1200;9165;61;284;6225;265;930;5272;193;51
01/02/2021 16:30;5080;220;1157;9088;36;277;6124;242;884;5161;132;58
01/02/2021 17:00;5026;137;1156;8987;19;259;6061;126;860;5273;56;58
01/02/2021 17:30;5061;55;1169;9030;5;249;6009;50;844;5331;10;67
01/02/2021 18:00;5227;6;1155;9175;0;253;6123;6;738;5537;0;61
01/02/2021 18:30;5604;3;1167;9401;0;260;6432;1;683;5855;0;58
01/02/2021 19:00;5862;2;1193;9594;0;270;6673;0;601;6014;0;65
01/02/2021 19:30;5848;2;1195;9468;0;278;6620;0;577;6003;0;65
01/02/2021 20:00;5671;1;1170;9132;0;269;6369;0;600;5874;0;68
01/02/2021 20:30;5430;1;1183;8945;0;270;6142;0;528;5629;0;65
01/02/2021 21:00;5217;1;1178;8740;0;282;5870;0;401;5429;0;67
01/02/2021 21:30;5049;1;1160;8527;0;263;5756;0;359;5307;0;60
01/02/2021 22:00;4834;1;1141;8266;0;240;5626;0;333;5159;0;61
01/02/2021 22:30;4856;1;1074;8392;0;256;5673;0;309;5166;0;70
01/02/2021 23:00;5182;0;1046;8549;0;258;5889;0;335;5304;0;69
01/02/2021 23:30;4986;0;1019;8610;0;250;5687;0;377;5701;0;77
02/02/2021 00:00;5081;0;1064;8301;0;243;5671;0;430;5467;0;78
02/02/2021 00:30;4899;0;1058;8158;0;207;5698;0;509;5266;0;74
02/02/2021 01:00;4661;0;1019;7965;0;211;5401;0;581;5013;0;62
02/02/2021 01:30;4613;0;940;7894;0;225;5513;0;619;5047;0;70
02/02/2021 02:00;4584;0;873;7951;0;225;5356;0;739;5067;0;64
02/02/2021 02:30;4553;0;826;8004;0;204;5376;0;802;5164;0;60
02/02/2021 03:00;4466;0;793;7871;0;229;5159;0;837;4941;0;48
02/02/2021 03:30;4378;0;786;7812;0;238;5023;0;838;4828;0;33
02/02/2021 04:00;4289;0;734;7706;0;253;4862;0;814;4797;0;44
02/02/2021 04:30;4226;0;743;7703;0;253;4838;0;844;4720;0;39
02/02/2021 05:00;4207;0;784;7749;0;274;4871;0;874;4656;0;37
02/02/2021 05:30;4334;0;757;8059;0;271;5068;0;901;4791;0;25
02/02/2021 06:00;4458;0;753;8172;0;269;5245;0;906;4870;0;23
02/02/2021 06:30;4735;0;640;8472;0;259;5671;0;898;5133;0;24
02/02/2021 07:00;4968;0;623;8776;0;272;5963;0;891;5393;0;31
02/02/2021 07:30;5294;0;659;9080;0;258;6198;0;911;5533;0;23
02/02/2021 08:00;5355;0;584;9257;0;277;6442;1;921;5567;1;11
02/02/2021 08:30;5402;16;528;9372;5;273;6402;8;927;5545;40;14
02/02/2021 09:00;5119;84;469;9452;22;271;6394;62;926;5613;141;17
02/02/2021 09:30;5054;210;434;9442;44;259;6375;148;899;5576;262;19
02/02/2021 10:00;4930;352;379;9466;61;231;6300;302;897;5567;290;16
02/02/2021 10:30;4853;487;309;9485;91;212;6373;459;893;5521;301;14
02/02/2021 11:00;4745;614;286;9458;120;212;6248;601;903;5440;350;13
02/02/2021 11:30;4729;730;273;9556;148;203;6276;683;905;5537;373;8
02/02/2021 12:00;4753;835;264;9632;157;200;6278;711;874;5638;413;9
02/02/2021 12:30;4775;904;231;9488;149;204;6256;742;875;5611;502;12
02/02/2021 13:00;4752;945;177;9566;145;198;6365;699;896;5560;578;18
02/02/2021 13:30;4564;935;133;9540;126;198;6225;629;873;5544;623;17
02/02/2021 14:00;4481;843;100;9402;127;194;6152;583;867;5384;576;12
02/02/2021 14:30;4309;808;90;9187;134;192;6032;608;811;5330;554;11
02/02/2021 15:00;4139;739;55;8991;118;198;5929;512;787;5188;464;14
02/02/2021 15:30;4022;653;36;8951;99;177;5921;463;754;5130;407;18
02/02/2021 16:00;3927;559;31;9021;70;171;5695;351;676;5123;300;13
02/02/2021 16:30;3885;366;24;8872;51;161;5593;194;628;4987;195;16
02/02/2021 17:00;3896;177;28;8855;29;163;5514;100;687;5027;81;14
02/02/2021 17:30;4055;64;30;8813;8;168;5491;50;717;5078;23;11
02/02/2021 18:00;4306;6;28;8973;0;171;5617;17;753;5318;0;9
02/02/2021 18:30;4742;1;31;9211;0;186;5929;2;742;5627;0;10
02/02/2021 19:00;4964;1;44;9348;0;208;6194;0;721;5907;0;16
02/02/2021 19:30;4974;0;74;9284;0;221;6165;0;673;5938;0;15
02/02/2021 20:00;4849;0;119;8989;0;226;5958;0;646;5764;0;10
02/02/2021 20:30;4683;0;141;8719;0;249;5764;0;623;5611;0;11
02/02/2021 21:00;4547;0;143;8533;0;251;5531;0;596;5407;0;9
02/02/2021 21:30;4364;0;160;8311;0;246;5366;0;550;5202;0;7
02/02/2021 22:00;4242;0;208;8026;0;231;5281;0;499;5083;0;5
02/02/2021 22:30;4247;0;240;8158;0;224;5276;0;476;5050;0;3
02/02/2021 23:00;4594;0;277;8297;0;188;5540;0;476;5147;0;1
02/02/2021 23:30;4399;0;304;8302;0;186;5352;0;493;5564;0;2
03/02/2021 00:00;4470;0;368;8032;0;194;5360;0;509;5306;0;2
03/02/2021 00:30;4619;0;477;7851;0;207;5354;0;533;5141;0;2
03/02/2021 01:00;4410;0;510;7623;0;216;5195;0;559;4904;0;3
03/02/2021 01:30;4361;0;526;7582;0;238;5291;0;617;4937;0;3
03/02/2021 02:00;4361;0;541;7627;0;254;5069;0;659;4962;0;4
03/02/2021 02:30;4347;0;547;7614;0;287;5151;0;707;5032;0;10
03/02/2021 03:00;4277;0;568;7510;0;317;4928;0;679;4827;0;13
03/02/2021 03:30;4193;0;554;7451;0;350;4692;0;728;4662;0;15
03/02/2021 04:00;4122;0;583;7375;0;353;4676;0;748;4664;0;22
03/02/2021 04:30;4055;0;546;7354;0;385;4560;0;762;4567;0;27
03/02/2021 05:00;4058;0;489;7411;0;420;4527;0;774;4545;0;32
03/02/2021 05:30;4197;0;413;7715;0;436;4829;0;863;4648;0;42
03/02/2021 06:00;4317;0;338;7877;0;439;5018;0;921;4722;0;45
03/02/2021 06:30;4585;0;298;8166;0;433;5338;0;934;5023;0;55
03/02/2021 07:00;4801;0;252;8467;0;439;5733;0;851;5215;0;61
03/02/2021 07:30;5102;0;215;8707;0;434;5959;0;883;5334;0;61
03/02/2021 08:00;5184;0;196;8787;0;417;6037;1;837;5338;0;61
03/02/2021 08:30;5254;17;183;8895;7;401;6044;7;844;5517;26;60
03/02/2021 09:00;5307;97;198;8958;34;389;6091;48;827;5558;90;57
03/02/2021 09:30;5267;202;230;8991;68;387;6252;101;929;5599;179;50
03/02/2021 10:00;5201;319;220;8998;99;398;6225;183;934;5477;277;55
03/02/2021 10:30;5116;439;241;8984;146;397;6188;285;981;5420;376;63
03/02/2021 11:00;5064;536;281;8964;177;388;6236;319;1006;5438;327;60
03/02/2021 11:30;5030;622;301;9074;189;401;6279;426;1020;5434;335;51
03/02/2021 12:00;5065;710;334;9059;188;405;6248;570;1025;5590;337;57
03/02/2021 12:30;5126;765;303;9021;160;374;6192;600;1028;5619;357;48
03/02/2021 13:00;5143;785;252;9130;171;362;6248;694;1041;5543;394;49
03/02/2021 13:30;5016;771;242;9073;186;383;6095;737;1043;5595;416;47
03/02/2021 14:00;4928;789;203;8899;184;358;6074;699;1030;5482;411;38
03/02/2021 14:30;4766;734;215;8770;215;353;6000;710;1013;5365;372;35
03/02/2021 15:00;4643;627;176;8669;217;323;5869;726;987;5237;299;31
03/02/2021 15:30;4592;512;146;8646;218;293;5857;651;965;5209;262;24
03/02/2021 16:00;4482;374;134;8664;178;287;5604;616;903;5105;243;17
03/02/2021 16:30;4461;252;116;8522;119;257;5495;440;757;5051;197;17
03/02/2021 17:00;4440;125;111;8407;70;239;5484;297;622;5075;116;11
03/02/2021 17:30;4502;50;114;8388;20;256;5436;147;516;5108;33;8
03/02/2021 18:00;4702;8;99;8609;1;260;5547;30;412;5338;0;5
03/02/2021 18:30;5098;3;84;8929;0;244;5861;1;335;5679;0;2
03/02/2021 19:00;5381;3;61;9060;0;237;6282;0;294;5883;0;1
03/02/2021 19:30;5442;2;38;9031;0;226;6298;0;301;5891;0;0
03/02/2021 20:00;5298;2;26;8728;0;224;6138;0;338;5788;0;0
03/02/2021 20:30;5087;1;18;8467;0;205;5955;0;340;5600;0;0
03/02/2021 21:00;4925;1;18;8304;0;183;5686;0;349;5372;0;1
03/02/2021 21:30;4777;1;11;8025;0;155;5518;0;366;5221;0;2
03/02/2021 22:00;4592;1;13;7789;0;126;5498;0;401;5115;0;1
03/02/2021 22:30;4602;0;13;7968;0;113;5556;0;435;5060;0;1
03/02/2021 23:00;4969;0;12;8229;0;106;5715;0;456;5228;0;2
03/02/2021 23:30;4781;0;15;8235;0;103;5605;0;465;5632;0;1
04/02/2021 00:00;4910;0;18;7959;0;91;5622;0;466;5415;0;1
04/02/2021 00:30;4746;0;33;7845;0;67;5632;0;461;5164;0;1
04/02/2021 01:00;4492;0;77;7616;0;54;5469;0;493;5010;0;4
04/02/2021 01:30;4501;0;134;7639;0;37;5568;0;452;5016;0;3
04/02/2021 02:00;4465;0;177;7648;0;29;5393;0;383;4966;0;4
04/02/2021 02:30;4436;0;212;7727;0;32;5414;0;356;5051;0;4
04/02/2021 03:00;4330;0;256;7622;0;34;5211;0;395;4869;0;6
04/02/2021 03:30;4253;0;267;7608;0;34;5107;0;412;4717;0;2
04/02/2021 04:00;4177;0;299;7537;0;51;4948;0;421;4639;0;0
04/02/2021 04:30;4070;0;352;7595;0;52;4908;0;463;4619;0;0
04/02/2021 05:00;4065;0;383;7659;0;55;4935;0;424;4577;0;0
04/02/2021 05:30;4154;0;391;8016;0;64;5033;0;399;4745;0;0
04/02/2021 06:00;4323;0;406;8171;0;71;5275;0;448;4780;0;0
04/02/2021 06:30;4657;0;438;8568;0;79;5732;0;439;5048;0;0
04/02/2021 07:00;4923;0;475;8828;0;103;5965;0;412;5233;0;0
04/02/2021 07:30;5233;0;524;9201;0;99;6296;0;376;5391;0;0
04/02/2021 08:00;5299;0;516;9382;0;76;6401;1;353;5453;0;0
04/02/2021 08:30;5314;8;523;9429;9;69;6422;5;348;5462;13;0
04/02/2021 09:00;5357;51;508;9470;34;73;6432;44;374;5556;44;0
04/02/2021 09:30;5373;109;499;9454;66;96;6479;110;376;5611;65;1
04/02/2021 10:00;5341;182;471;9359;109;99;6461;179;371;5569;101;5
04/02/2021 10:30;5309;254;446;9279;142;120;6458;268;353;5596;160;13
04/02/2021 11:00;5259;323;403;9243;164;132;6380;329;315;5584;188;28
04/02/2021 11:30;5289;408;402;9263;192;127;6445;405;268;5523;230;32
04/02/2021 12:00;5334;460;386;9231;195;151;6439;507;248;5644;268;43
04/02/2021 12:30;5402;519;335;9111;205;138;6385;626;221;5677;314;44
04/02/2021 13:00;5447;538;313;9176;212;131;6461;625;193;5586;337;49
04/02/2021 13:30;5317;498;255;9134;217;122;6191;567;153;5590;383;51
04/02/2021 14:00;5234;484;252;8966;192;118;6272;564;140;5432;370;49
04/02/2021 14:30;5007;441;271;8786;165;103;6136;548;117;5374;345;53
04/02/2021 15:00;4888;398;293;8658;152;99;5915;484;100;5239;287;48
04/02/2021 15:30;4824;362;321;8711;137;83;5892;463;95;5273;243;48
04/02/2021 16:00;4713;300;343;8760;106;88;5747;383;82;5137;162;48
04/02/2021 16:30;4705;218;417;8708;87;95;5693;265;67;5085;101;56
